,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
93,318,108,"PT08_S1_CO[647.0-698.0], C6H6_GT[25.7-63.7] --> NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[25.7-63.7], NOx_GT[2.0-416.0] --> NO2_GT[134.0-340.0]",Not supported
94,11,232,PT08_S1_CO[647.0-698.0] --> NO2_GT[267.0-340.0],Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
95,13,232,PT08_S1_CO[647.0-1223.0] --> NO2_GT[267.0-340.0],Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
96,129,232,"PT08_S1_CO[647.0-1479.0] --> PT08_S3_NOx[869.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
97,173,232,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
98,235,232,"PT08_S3_NOx[1420.0-2683.0] --> CO_GT[6.5-11.9], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
99,11,275,PT08_S1_CO[647.0-698.0] --> NO2_GT[267.0-340.0],Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], PT08_S3_NOx[322.0-553.0] --> NO2_GT[134.0-340.0]",Not supported
100,13,275,PT08_S1_CO[647.0-1223.0] --> NO2_GT[267.0-340.0],Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], PT08_S3_NOx[322.0-553.0] --> NO2_GT[134.0-340.0]",Not supported
101,129,275,"PT08_S1_CO[647.0-1479.0] --> PT08_S3_NOx[869.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], PT08_S3_NOx[322.0-553.0] --> NO2_GT[134.0-340.0]",Not supported
102,173,275,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], PT08_S3_NOx[322.0-553.0] --> NO2_GT[134.0-340.0]",Not supported
103,11,318,PT08_S1_CO[647.0-698.0] --> NO2_GT[267.0-340.0],Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[25.7-63.7] --> NO2_GT[134.0-340.0]",Not supported
104,13,318,PT08_S1_CO[647.0-1223.0] --> NO2_GT[267.0-340.0],Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[25.7-63.7] --> NO2_GT[134.0-340.0]",Not supported
105,129,318,"PT08_S1_CO[647.0-1479.0] --> PT08_S3_NOx[869.0-2683.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[25.7-63.7] --> NO2_GT[134.0-340.0]",Not supported
106,173,318,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[25.7-63.7] --> NO2_GT[134.0-340.0]",Not supported
107,13,11,PT08_S1_CO[647.0-1223.0] --> NO2_GT[267.0-340.0],Not supported,PT08_S1_CO[647.0-698.0] --> NO2_GT[267.0-340.0],Not supported
108,129,11,"PT08_S1_CO[647.0-1479.0] --> PT08_S3_NOx[869.0-2683.0], NO2_GT[267.0-340.0]",Not supported,PT08_S1_CO[647.0-698.0] --> NO2_GT[267.0-340.0],Not supported
109,16,123,"NOx_GT[2.0-416.0] --> PT08_S1_CO[1881.0-2040.0], NO2_GT[2.0-160.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0] --> PT08_S1_CO[1881.0-2040.0]",Not supported
110,211,123,"NO2_GT[267.0-340.0] --> PT08_S1_CO[1881.0-2040.0], PT08_S3_NOx[322.0-1065.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0] --> PT08_S1_CO[1881.0-2040.0]",Not supported
111,16,230,"NOx_GT[2.0-416.0] --> PT08_S1_CO[1881.0-2040.0], NO2_GT[2.0-160.0]",Not supported,"C6H6_GT[25.7-63.7], NOx_GT[2.0-416.0] --> PT08_S1_CO[1881.0-2040.0]",Not supported
112,16,280,"NOx_GT[2.0-416.0] --> PT08_S1_CO[1881.0-2040.0], NO2_GT[2.0-160.0]",Not supported,"NOx_GT[2.0-416.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S1_CO[1881.0-2040.0], NO2_GT[2.0-224.0]",Not supported
113,19,5,"CO_GT[0.1-6.4], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-698.0]",Not supported
114,19,169,"CO_GT[0.1-6.4], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"CO_GT[0.1-6.4], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-967.0]",Not supported
115,274,169,"CO_GT[0.1-6.4], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-967.0]",Not confident,"CO_GT[0.1-6.4], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-967.0]",Not supported
116,19,177,"CO_GT[0.1-6.4], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"CO_GT[0.1-6.4], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-1223.0]",Not confident
117,19,274,"CO_GT[0.1-6.4], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"CO_GT[0.1-6.4], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-967.0]",Not confident
118,25,246,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S4_NO2[1731.0-2775.0]",Not confident,"CO_GT[0.1-3.2], C6H6_GT[12.9-63.7], NOx_GT[2.0-416.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
119,121,246,"CO_GT[0.1-3.2], C6H6_GT[6.5-63.7], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"CO_GT[0.1-3.2], C6H6_GT[12.9-63.7], NOx_GT[2.0-416.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
120,26,98,PT08_S4_NO2[1219.0-2775.0] --> PT08_S3_NOx[322.0-553.0],Not confident,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S3_NOx[322.0-553.0]",Not supported
121,36,113,"CO_GT[0.1-3.2] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[7.0-193.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0] --> NMHC_GT[7.0-193.0]",Not supported
122,76,113,NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0],Not confident,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0] --> NMHC_GT[7.0-193.0]",Not supported
123,198,113,"PT08_S2_NMHC[383.0-644.0] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[7.0-193.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0] --> NMHC_GT[7.0-193.0]",Not supported
124,258,113,PT08_S4_NO2[551.0-1285.0] --> NMHC_GT[7.0-193.0],Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0] --> NMHC_GT[7.0-193.0]",Not supported
125,282,113,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-193.0], C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-644.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0] --> NMHC_GT[7.0-193.0]",Not supported
126,321,113,"PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0] --> NMHC_GT[7.0-193.0]",Not supported
127,44,320,"NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[267.0-340.0]",Not supported,"C6H6_GT[12.9-15.1], NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
128,145,320,"C6H6_GT[0.1-15.1] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[306.0-1189.0], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,"C6H6_GT[12.9-15.1], NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
129,235,320,"PT08_S3_NOx[1420.0-2683.0] --> CO_GT[6.5-11.9], NO2_GT[267.0-340.0]",Not supported,"C6H6_GT[12.9-15.1], NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
130,296,320,"NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> NO2_GT[267.0-340.0]",Not supported,"C6H6_GT[12.9-15.1], NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[134.0-340.0]",Not supported
131,46,185,NOx_GT[517.0-1479.0] --> PT08_S1_CO[1881.0-2040.0],Not supported,NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0],Confident
132,106,185,"NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0]",Not supported,NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0],Confident
133,190,185,"NOx_GT[132.0-1479.0] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[143.0-1189.0], C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0],Confident
134,261,185,"NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0], PT08_S2_NMHC[383.0-644.0]",Not supported,NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0],Confident
135,262,185,"NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0],Confident
136,48,17,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported,"PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
137,141,17,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
138,162,17,"PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not confident,"PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
139,48,279,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-6.4]",Not supported
140,141,279,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-6.4]",Not supported
141,162,279,"PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not confident,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-6.4]",Not supported
142,51,35,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0]",Not supported
143,155,35,PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0]",Not supported
144,221,35,PT08_S3_NOx[869.0-2683.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0]",Not supported
145,56,72,"CO_GT[0.1-3.2] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-1065.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-160.0] --> PT08_S4_NO2[551.0-1285.0]",Not confident
146,56,191,"CO_GT[0.1-3.2] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-1065.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
147,282,191,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-193.0], C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-644.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
148,56,265,"CO_GT[0.1-3.2] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-1065.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0]",Not supported
149,180,265,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[1420.0-2683.0] --> C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-644.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0]",Not supported
150,261,265,"NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0], PT08_S2_NMHC[383.0-644.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0]",Not supported
151,58,40,"PT08_S4_NO2[2397.0-2775.0] --> PT08_S1_CO[647.0-1223.0], NMHC_GT[306.0-1189.0], PT08_S3_NOx[322.0-553.0]",Not supported,"C6H6_GT[25.7-63.7], NO2_GT[267.0-340.0], PT08_S4_NO2[2397.0-2775.0] --> NMHC_GT[306.0-1189.0]",Not supported
152,127,40,PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0],Not supported,"C6H6_GT[25.7-63.7], NO2_GT[267.0-340.0], PT08_S4_NO2[2397.0-2775.0] --> NMHC_GT[306.0-1189.0]",Not supported
153,60,4,PT08_S4_NO2[1475.0-2775.0] --> PT08_S2_NMHC[383.0-644.0],Not supported,"NO2_GT[267.0-340.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
154,103,4,"PT08_S4_NO2[1219.0-2775.0] --> PT08_S2_NMHC[383.0-644.0], PT08_S3_NOx[322.0-1065.0]",Not supported,"NO2_GT[267.0-340.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
155,61,12,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2]",Not supported
156,106,12,"NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2], PT08_S1_CO[1207.0-2040.0], NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2]",Not supported
157,173,12,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2]",Not supported
158,226,12,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2]",Not supported
159,61,15,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
160,141,15,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"PT08_S1_CO[647.0-1223.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
161,173,15,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
162,226,15,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
163,252,15,"PT08_S1_CO[647.0-1617.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
164,253,15,"PT08_S1_CO[647.0-1223.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
165,61,28,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
166,141,28,PT08_S4_NO2[960.0-2775.0] --> CO_GT[0.1-3.2],Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
167,173,28,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
168,226,28,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
169,253,28,"PT08_S1_CO[647.0-1223.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
170,61,62,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,PT08_S1_CO[647.0-1223.0] --> PT08_S4_NO2[1731.0-2775.0],Not confident
171,61,153,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NO2_GT[2.0-32.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
172,62,153,PT08_S1_CO[647.0-1223.0] --> PT08_S4_NO2[1731.0-2775.0],Not confident,"PT08_S1_CO[647.0-1223.0], NO2_GT[2.0-32.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
173,278,153,"PT08_S1_CO[647.0-1223.0], NO2_GT[2.0-160.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NO2_GT[2.0-32.0] --> PT08_S4_NO2[1731.0-2775.0]",Not supported
174,61,176,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> PT08_S4_NO2[1219.0-2775.0]",Not supported
175,62,176,PT08_S1_CO[647.0-1223.0] --> PT08_S4_NO2[1731.0-2775.0],Not confident,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> PT08_S4_NO2[1219.0-2775.0]",Not supported
176,262,176,"NOx_GT[517.0-1479.0] --> PT08_S1_CO[1207.0-2040.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> PT08_S4_NO2[1219.0-2775.0]",Not supported
177,315,176,"PT08_S1_CO[647.0-1223.0], NOx_GT[517.0-1479.0] --> NMHC_GT[7.0-193.0], PT08_S3_NOx[322.0-553.0], NO2_GT[102.0-340.0], PT08_S4_NO2[1219.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0] --> PT08_S4_NO2[1219.0-2775.0]",Not supported
178,61,213,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[869.0-2683.0], NO2_GT[2.0-160.0] --> CO_GT[0.1-3.2]",Not supported
179,173,213,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[869.0-2683.0], NO2_GT[2.0-160.0] --> CO_GT[0.1-3.2]",Not supported
180,226,213,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[869.0-2683.0], NO2_GT[2.0-160.0] --> CO_GT[0.1-3.2]",Not supported
181,309,213,"NO2_GT[2.0-160.0] --> CO_GT[0.1-3.2], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[869.0-2683.0], NO2_GT[2.0-160.0] --> CO_GT[0.1-3.2]",Not supported
182,61,267,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[306.0-1189.0], PT08_S4_NO2[2397.0-2775.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0] --> PT08_S4_NO2[960.0-2775.0]",Not supported
