,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
1877,269,4,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-120.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1878,372,4,"PT08_S1_CO[647.0-839.0] --> NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-1156.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1879,454,4,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-47.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1880,458,4,"CO_GT[0.1-6.0], PT08_S1_CO[647.0-711.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-47.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1881,519,4,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-193.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1882,621,4,"CO_GT[0.1-4.9], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-449.0] --> NMHC_GT[7.0-62.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1883,703,4,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-30.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1884,800,4,"CO_GT[0.1-5.6], PT08_S1_CO[647.0-1007.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-39.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1885,813,4,"CO_GT[0.1-6.0], PT08_S1_CO[647.0-775.0], NOx_GT[2.0-483.0] --> NMHC_GT[7.0-69.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1886,1051,4,"PT08_S1_CO[647.0-967.0] --> NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-1156.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1887,1107,4,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-775.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-55.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1888,1184,4,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-839.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-130.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1889,1203,4,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-138.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-698.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-193.0]",Not supported
1890,18,288,NMHC_GT[658.0-1189.0] --> NOx_GT[2.0-416.0],Not supported,NMHC_GT[658.0-1189.0] --> NOx_GT[2.0-513.0],Not supported
1891,30,288,NMHC_GT[306.0-1189.0] --> NOx_GT[2.0-416.0],Not supported,NMHC_GT[658.0-1189.0] --> NOx_GT[2.0-513.0],Not supported
1892,47,288,NMHC_GT[306.0-1189.0] --> NOx_GT[2.0-481.0],Not supported,NMHC_GT[658.0-1189.0] --> NOx_GT[2.0-513.0],Not supported
1893,338,288,NMHC_GT[306.0-1189.0] --> NOx_GT[2.0-513.0],Not supported,NMHC_GT[658.0-1189.0] --> NOx_GT[2.0-513.0],Not supported
1894,21,0,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-698.0] --> NO2_GT[2.0-32.0],Not supported
1895,48,0,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-698.0] --> NO2_GT[2.0-32.0],Not supported
1896,51,0,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,PT08_S1_CO[647.0-698.0] --> NO2_GT[2.0-32.0],Not supported
1897,21,29,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1898,27,29,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1899,36,29,"PT08_S1_CO[647.0-897.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-160.0]",Not confident,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1900,41,29,"PT08_S1_CO[647.0-777.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-160.0]",Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1901,48,29,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1902,51,29,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1903,100,29,"PT08_S1_CO[647.0-855.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-64.0]",Not confident,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1904,101,29,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-96.0]",Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1905,147,29,PT08_S1_CO[647.0-839.0] --> NO2_GT[2.0-96.0],Not confident,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1906,264,29,"PT08_S1_CO[647.0-815.0] --> PT08_S2_NMHC[383.0-1092.0], NO2_GT[2.0-160.0]",Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1907,394,29,"PT08_S1_CO[647.0-791.0] --> PT08_S2_NMHC[383.0-1316.0], NO2_GT[2.0-160.0]",Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1908,1024,29,PT08_S1_CO[647.0-783.0] --> NO2_GT[2.0-96.0],Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1909,1041,29,PT08_S1_CO[647.0-807.0] --> NO2_GT[2.0-160.0],Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1910,1146,29,PT08_S1_CO[647.0-811.0] --> NO2_GT[2.0-109.0],Not supported,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported
1911,21,32,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
1912,48,32,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
1913,451,32,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
1914,486,32,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1415.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
1915,555,32,"CO_GT[6.5-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
1916,556,32,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-32.0]",Not supported
1917,21,51,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported
1918,48,51,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported
1919,21,54,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1920,48,54,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1921,87,54,"C6H6_GT[0.1-21.5] --> NOx_GT[2.0-416.0], NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1922,94,54,"C6H6_GT[0.1-2.3] --> NOx_GT[2.0-416.0], NO2_GT[2.0-160.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1923,120,54,"C6H6_GT[0.1-16.7] --> NOx_GT[2.0-416.0], NO2_GT[2.0-64.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1924,137,54,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1] --> NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1925,168,54,C6H6_GT[0.1-15.1] --> NO2_GT[2.0-192.0],Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1926,322,54,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1] --> NO2_GT[2.0-192.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1927,368,54,"PT08_S1_CO[647.0-1479.0], C6H6_GT[0.1-2.3] --> NO2_GT[2.0-192.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1928,384,54,"PT08_S1_CO[647.0-1479.0], C6H6_GT[0.1-11.9] --> NO2_GT[2.0-196.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1929,562,54,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-5.5], NOx_GT[2.0-416.0] --> NO2_GT[2.0-192.0]",Confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1930,581,54,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3] --> NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1931,582,54,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], NO2_GT[2.0-32.0], PT08_S4_NO2[551.0-1541.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1932,608,54,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-224.0], PT08_S4_NO2[551.0-759.0]",Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1933,902,54,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> NO2_GT[2.0-96.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1934,1033,54,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-160.0], PT08_S4_NO2[551.0-1413.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1935,1197,54,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-192.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1936,1209,54,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-416.0] --> NO2_GT[2.0-224.0]",Confident
1937,21,71,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1938,27,71,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1939,39,71,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-192.0]",Not confident,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1940,48,71,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1941,51,71,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1942,87,71,"C6H6_GT[0.1-21.5] --> NOx_GT[2.0-416.0], NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0]",Not supported,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1943,582,71,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], NO2_GT[2.0-32.0], PT08_S4_NO2[551.0-1541.0]",Not supported,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1944,608,71,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-224.0], PT08_S4_NO2[551.0-759.0]",Not supported,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1945,744,71,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-160.0]",Confident,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1946,916,71,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-296.0] --> C6H6_GT[0.1-25.5], NO2_GT[2.0-160.0]",Confident,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1947,1033,71,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-160.0], PT08_S4_NO2[551.0-1413.0]",Not confident,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1948,1063,71,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-21.5], NOx_GT[2.0-416.0] --> NO2_GT[2.0-96.0]",Not confident,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1949,1209,71,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-18.3], NOx_GT[2.0-160.0] --> NO2_GT[2.0-224.0]",Confident
1950,21,86,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1031.0], NMHC_GT[456.0-1189.0] --> NO2_GT[2.0-32.0]",Not supported
1951,48,86,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-1031.0], NMHC_GT[456.0-1189.0] --> NO2_GT[2.0-32.0]",Not supported
1952,21,90,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-160.0]",Not confident
1953,27,90,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-160.0]",Not confident
1954,48,90,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-160.0]",Not confident
1955,51,90,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-160.0]",Not confident
1956,21,110,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
1957,27,110,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
1958,39,110,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-192.0]",Not confident,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
1959,48,110,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
1960,51,110,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
1961,90,110,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
1962,91,110,"PT08_S1_CO[647.0-1495.0], PT08_S2_NMHC[383.0-796.0] --> NO2_GT[2.0-164.0]",Not confident,"PT08_S1_CO[647.0-967.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-224.0]",Not confident
1963,21,115,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-1223.0] --> NO2_GT[2.0-256.0],Confident
1964,48,115,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,PT08_S1_CO[647.0-1223.0] --> NO2_GT[2.0-256.0],Confident
1965,153,115,PT08_S1_CO[647.0-1479.0] --> NO2_GT[2.0-256.0],Confident,PT08_S1_CO[647.0-1223.0] --> NO2_GT[2.0-256.0],Confident
1966,900,115,PT08_S1_CO[647.0-1479.0] --> NO2_GT[2.0-244.0],Confident,PT08_S1_CO[647.0-1223.0] --> NO2_GT[2.0-256.0],Confident
1967,956,115,PT08_S1_CO[647.0-1617.0] --> NO2_GT[2.0-249.0],Confident,PT08_S1_CO[647.0-1223.0] --> NO2_GT[2.0-256.0],Confident
1968,1077,115,PT08_S1_CO[647.0-1287.0] --> NO2_GT[2.0-242.0],Confident,PT08_S1_CO[647.0-1223.0] --> NO2_GT[2.0-256.0],Confident
1969,21,118,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1970,48,118,"PT08_S1_CO[647.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1971,51,118,PT08_S1_CO[647.0-967.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1972,100,118,"PT08_S1_CO[647.0-855.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-64.0]",Not confident,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1973,101,118,"PT08_S1_CO[647.0-839.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-96.0]",Not supported,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1974,147,118,PT08_S1_CO[647.0-839.0] --> NO2_GT[2.0-96.0],Not confident,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1975,386,118,"PT08_S1_CO[647.0-807.0], PT08_S2_NMHC[383.0-1413.0] --> NO2_GT[2.0-96.0]",Not supported,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1976,1024,118,PT08_S1_CO[647.0-783.0] --> NO2_GT[2.0-96.0],Not supported,"PT08_S1_CO[647.0-783.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-96.0]",Not supported
1977,21,124,"PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-32.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-214.0]",Not supported
1978,27,124,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-214.0]",Not supported
1979,29,124,PT08_S1_CO[647.0-775.0] --> NO2_GT[2.0-160.0],Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-214.0]",Not supported
1980,36,124,"PT08_S1_CO[647.0-897.0] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-214.0]",Not supported
1981,39,124,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-192.0]",Not confident,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-214.0]",Not supported
1982,41,124,"PT08_S1_CO[647.0-777.0] --> CO_GT[0.1-4.8], NO2_GT[2.0-160.0]",Not supported,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-214.0]",Not supported
